Client_ID,Total_Value,Frequency,LatestInvoiceDate,Recency
17147,3199.95,9,2011-11-17 12:32:00,23
17148,124.88,1,2011-10-19 09:59:00,52
17149,143.10000000000002,1,2010-09-14 14:56:00,451
17150,1357.95,6,2010-11-28 11:27:00,377
17151,231.90000000000003,1,2009-12-04 14:56:00,735
17152,2016.5,4,2011-05-29 12:19:00,195
17153,213.78,1,2011-11-15 13:42:00,24
17154,329.34,1,2011-09-25 13:42:00,75
17155,892.46,7,2011-11-22 12:38:00,18
17156,591.87,1,2010-08-05 11:30:00,492
17157,5151.9,19,2011-12-02 09:10:00,8
17158,1980.0,5,2011-11-07 15:15:00,32
17159,2099.59,5,2011-11-18 10:52:00,22
17160,10209.16,17,2011-11-08 14:05:00,31
17161,856.01,1,2010-09-21 16:44:00,444
17162,1715.46,10,2011-11-11 11:34:00,29
17163,699.78,4,2011-11-18 08:57:00,22
17164,2467.35,7,2011-11-07 09:14:00,33
17165,1794.32,6,2011-02-28 16:39:00,284
17166,206.34,2,2011-11-01 09:46:00,39
17167,867.11,3,2010-11-25 10:05:00,380
17168,400.2,1,2010-07-29 12:33:00,499
17169,1156.73,3,2011-10-13 10:25:00,58
17170,178.68,2,2010-11-30 15:55:00,374
17171,384.59,2,2011-02-23 16:37:00,289
17172,956.5699999999999,3,2011-09-22 09:36:00,79
17173,3766.6,8,2011-12-04 14:40:00,5
17174,59.9,1,2011-05-06 11:47:00,218
17175,1443.69,4,2011-10-26 15:31:00,44
17176,902.3199999999999,3,2011-05-22 12:41:00,202
17177,119.5,1,2010-07-22 14:53:00,505
17178,432.96,1,2009-12-08 16:20:00,731
17179,1507.26,6,2011-06-14 16:48:00,178
17180,2236.77,11,2011-10-14 15:46:00,56
17181,309.85,3,2011-10-13 14:48:00,57
17182,321.3,2,2010-10-13 10:09:00,423
17183,3347.31,6,2011-12-02 10:07:00,8
17184,198.41000000000003,2,2010-05-19 14:24:00,569
17185,229.46,3,2010-04-27 12:15:00,592
17186,144.0,2,2011-10-24 10:20:00,47
17187,467.71,2,2011-04-27 12:39:00,227
17188,4592.93,13,2011-11-28 13:53:00,11
17189,953.63,5,2011-08-25 19:39:00,106
17190,1726.57,7,2011-10-12 11:33:00,59
17191,4310.34,15,2011-11-11 16:58:00,28
17192,75.28,1,2010-06-21 16:07:00,536
17193,2310.04,9,2011-11-04 12:47:00,36
17194,812.5,3,2011-03-11 12:05:00,274
17195,562.98,1,2010-02-22 13:05:00,655
17196,327.75,1,2010-10-08 11:31:00,428
17197,1013.01,1,2011-11-10 10:32:00,30
17198,692.22,3,2011-11-16 10:39:00,24
17199,135.04000000000002,1,2010-05-06 13:53:00,582
17200,356.71,4,2010-11-17 13:04:00,387
17201,1143.1,4,2011-10-17 11:55:00,54
17202,160.65,1,2010-10-15 11:25:00,421
17203,5564.09,10,2011-11-04 12:27:00,36
17204,5504.6900000000005,9,2011-06-17 14:46:00,175
17205,999.35,3,2011-10-17 12:46:00,54
17206,204.24,1,2011-10-17 13:25:00,53
17207,292.62,1,2010-02-25 19:08:00,652
17208,111.15,1,2010-11-09 12:50:00,396
17209,595.7,3,2010-02-28 16:01:00,649
17210,251.72,1,2010-11-12 12:15:00,393
17211,3773.35,13,2011-11-13 12:03:00,27
17212,794.41,3,2011-03-31 19:42:00,253
17213,4869.400000000001,13,2011-10-30 14:53:00,40
17214,1059.1200000000001,6,2011-10-10 13:17:00,60
17215,186.15,1,2010-09-01 13:39:00,464
17216,63.6,1,2010-06-03 13:03:00,554
17217,210.1,2,2011-04-19 17:19:00,234
17218,3891.39,18,2011-12-05 13:52:00,4
17219,259.13,2,2011-11-08 11:25:00,32
17220,4457.31,21,2011-11-15 13:47:00,24
17221,976.62,5,2011-12-02 13:35:00,7
17222,1579.51,6,2011-10-05 13:58:00,65
17223,558.04,3,2011-02-02 15:57:00,310
17224,100.86,1,2010-07-26 13:30:00,501
17225,131.15,1,2010-05-07 11:38:00,582
17226,895.47,3,2011-02-04 11:52:00,309
17227,1878.93,12,2011-11-21 10:51:00,19
17228,2820.03,13,2011-11-24 10:24:00,16
17229,318.76,2,2011-09-04 13:56:00,96
17230,9388.49,18,2011-03-20 16:12:00,264
17231,7064.8,25,2011-11-27 15:18:00,12
17232,417.77,2,2011-12-07 12:21:00,3
17233,560.86,3,2011-11-04 14:06:00,35
17234,149.89000000000001,1,2011-06-10 11:20:00,183
17235,1562.98,8,2011-11-14 15:51:00,25
17236,1929.26,12,2011-11-27 12:00:00,13
17237,994.13,4,2011-11-28 15:02:00,11
17238,7331.67,32,2011-12-07 11:35:00,3
17239,1189.45,4,2011-01-31 09:41:00,313
17240,130.6,1,2010-04-22 15:44:00,596
17241,2736.64,12,2010-11-19 13:01:00,385
17242,2889.28,5,2011-08-23 14:55:00,108
17243,20203.58,69,2011-12-08 13:26:00,1
17244,1826.04,5,2011-10-17 15:19:00,53
17245,371.63,2,2011-05-19 10:43:00,205
17246,38.92,2,2010-06-11 12:36:00,547
17247,280.09000000000003,1,2011-11-24 15:21:00,15
17248,500.54,2,2011-08-11 13:34:00,120
17249,68.03,1,2010-10-07 11:33:00,429
17250,381.97,2,2011-12-06 12:15:00,4
17251,798.98,3,2010-12-12 11:06:00,363
17252,348.91,2,2011-08-15 09:45:00,117
17253,178.26,1,2011-11-21 12:59:00,18
17254,469.48,3,2011-12-05 12:46:00,5
17255,781.7,4,2011-10-30 12:18:00,41
17256,498.93,5,2011-08-24 13:30:00,107
17257,189.78,2,2010-09-29 12:51:00,436
17258,417.3,2,2010-11-08 12:37:00,397
17259,1452.39,6,2011-07-14 15:01:00,148
17260,120.95,1,2010-10-24 13:21:00,411
17261,221.59,1,2010-07-18 11:49:00,510
17262,2488.76,11,2011-10-18 12:56:00,52
17263,63.440000000000005,1,2011-05-15 14:32:00,208
17264,268.28,1,2010-10-11 12:52:00,424
17265,550.01,2,2011-07-24 10:49:00,139
17266,501.71999999999997,5,2011-12-07 14:12:00,2
17267,317.2,2,2011-08-04 17:22:00,127
17268,1733.8899999999999,11,2011-08-24 10:06:00,108
17269,491.81,1,2010-11-19 11:12:00,386
17270,601.4499999999999,2,2010-08-27 14:09:00,469
17271,204.3,1,2009-12-03 13:49:00,736
17272,2148.63,4,2011-10-28 16:37:00,42
17273,141.12,1,2010-10-11 15:57:00,424
17274,573.22,2,2011-11-04 13:16:00,35
17275,114.1,1,2010-11-21 13:26:00,383
17276,502.49,1,2010-11-02 16:20:00,402
17277,1065.3500000000001,2,2011-04-26 12:47:00,228
17278,271.24,2,2011-04-12 13:10:00,241
17279,187.82999999999998,1,2011-10-13 11:58:00,58
17280,118.85999999999999,1,2010-09-27 16:46:00,438
17281,797.8499999999999,6,2010-11-30 18:05:00,374
17282,2308.54,5,2011-08-01 14:29:00,130
17283,188.46,1,2010-11-26 11:53:00,379
17284,2788.06,8,2011-10-10 14:38:00,60
17285,407.94,2,2010-03-21 13:38:00,628
17286,389.18,3,2011-11-18 12:47:00,22
17287,3826.86,21,2011-11-13 13:27:00,26
17288,2468.43,11,2011-11-30 16:09:00,9
17289,2041.8,9,2011-11-08 12:01:00,32
17290,1487.96,8,2011-12-06 12:38:00,4
17291,550.8000000000001,1,2011-02-04 13:04:00,308
17292,271.75,2,2010-08-24 17:14:00,472
17293,3750.63,17,2011-12-01 14:37:00,8
17294,467.78999999999996,2,2010-02-08 16:12:00,669
17295,547.0,3,2011-11-11 10:49:00,29
17296,338.13,1,2009-12-09 14:01:00,730
17297,128.18,1,2011-11-22 14:43:00,17
17298,954.26,5,2011-08-30 16:43:00,101
17299,993.23,6,2011-11-28 12:01:00,12
17300,393.64,2,2010-11-14 10:56:00,391
17301,294.39,2,2011-11-18 13:43:00,21
17302,1135.63,5,2011-11-25 09:36:00,15
17303,250.04,1,2010-12-13 13:32:00,361
17304,111.5,1,2010-06-23 16:23:00,534
17305,2135.46,1,2010-03-01 12:47:00,649
17306,9782.35,21,2011-11-29 12:14:00,11
17307,3999.8900000000003,11,2010-11-09 13:40:00,395
17308,4511.76,2,2010-11-11 13:19:00,393
17309,320.39,3,2011-09-05 15:20:00,95
17310,1025.1,2,2010-11-17 16:00:00,387
17311,3566.56,6,2011-09-22 14:11:00,78
17312,644.3,3,2011-07-24 11:52:00,139
17313,2328.84,1,2011-11-08 15:45:00,31
17314,4904.43,17,2011-11-15 09:41:00,25
17315,9599.58,43,2011-12-08 12:15:00,2
17316,124.45,1,2010-10-15 14:35:00,420
17317,2600.34,3,2011-10-24 17:19:00,46
17318,157.32999999999998,1,2009-12-14 13:11:00,725
17319,29.1,1,2010-02-08 15:47:00,669
17320,2444.85,6,2011-08-31 13:31:00,100
17321,1665.21,6,2011-12-01 13:41:00,8
17322,922.59,5,2010-11-28 14:41:00,376
17323,1551.04,12,2011-11-24 17:29:00,15
17324,2171.07,12,2011-11-22 10:34:00,18
17325,609.5699999999999,3,2011-03-04 13:09:00,280
17326,312.35,2,2010-10-27 15:38:00,408
17327,152.35,2,2010-10-26 09:54:00,410
17328,104.7,1,2010-02-04 17:11:00,673
17329,998.53,5,2011-11-25 14:24:00,14
17330,423.8,4,2011-11-17 08:56:00,23
17331,175.2,1,2011-08-08 11:55:00,124
17332,838.27,5,2010-06-29 16:10:00,528
17333,494.25,1,2011-09-15 10:11:00,86
17334,635.15,3,2011-02-10 14:59:00,302
17335,497.04,2,2010-11-21 10:17:00,384
17336,81.12,1,2010-08-24 15:37:00,472
17337,1981.06,4,2011-07-11 14:55:00,151
17338,11889.33,17,2011-11-22 14:23:00,17
17339,302.36,3,2011-09-06 13:29:00,94
17340,19617.95,18,2011-11-10 10:45:00,30
17341,1272.21,5,2011-07-06 12:33:00,157
17342,1227.54,4,2010-11-25 11:07:00,380
17343,1259.94,6,2010-12-19 15:07:00,355
17344,457.36,2,2011-10-24 12:56:00,46
17345,1586.6299999999999,10,2011-11-24 15:03:00,15
17346,4998.61,26,2011-12-06 12:18:00,4
17347,228.96,1,2011-09-14 13:12:00,86
17348,2442.29,9,2011-11-25 11:25:00,15
17349,772.41,5,2011-06-13 14:29:00,179
17350,1893.701,7,2011-12-01 15:47:00,8
17351,1988.23,12,2011-11-03 18:45:00,36
17352,36.25,1,2010-01-12 16:13:00,696
17353,3242.0,4,2011-08-02 17:19:00,129
17354,3133.96,4,2011-10-20 10:34:00,51
17355,273.31,1,2010-11-18 13:18:00,386
17356,946.47,5,2011-02-01 11:07:00,312
17357,384.39,2,2011-11-15 16:30:00,24
17358,861.01,5,2011-02-09 16:57:00,303
17359,284.46,2,2011-11-28 14:37:00,11
17360,1200.51,6,2011-11-22 13:11:00,17
17361,871.79,5,2011-10-21 15:43:00,49
17362,1024.04,7,2011-04-14 14:43:00,239
17363,920.46,3,2010-11-09 17:11:00,395
17364,11972.92,28,2011-12-09 09:00:00,1
17365,8184.49,15,2011-11-27 12:13:00,13
17366,1077.24,2,2010-10-03 16:04:00,432
17367,167.55,1,2011-04-15 14:21:00,238
17368,2758.29,14,2011-11-16 15:26:00,23
17369,979.1999999999999,1,2010-09-10 09:49:00,456
17370,446.18,4,2011-09-28 10:14:00,73
17371,655.37,6,2011-11-22 13:30:00,17
17372,4347.31,28,2011-10-30 11:37:00,41
17373,1167.5,7,2011-10-30 15:28:00,40
17374,727.11,3,2011-05-05 09:05:00,219
17375,660.55,4,2011-05-24 15:45:00,199
17376,453.64,4,2011-09-30 12:36:00,71
17377,17644.27,78,2011-11-16 11:17:00,24
17378,10.95,1,2010-11-30 18:46:00,374
17379,389.71999999999997,1,2011-11-28 13:56:00,11
17380,645.0,3,2010-10-01 16:42:00,434
17381,36398.65,38,2011-12-01 11:59:00,9
17382,902.28,8,2011-10-05 13:05:00,65
17383,304.09,2,2011-12-05 17:36:00,4
17384,507.55,3,2011-11-20 15:48:00,19
17385,256.11,1,2011-11-25 11:02:00,15
17386,2812.77,7,2011-12-02 11:28:00,8
17387,746.81,2,2011-11-20 11:00:00,20
17388,2675.37,11,2011-09-23 10:31:00,78
17389,57215.33,61,2011-12-09 09:38:00,1
17390,149.3,1,2010-10-15 11:29:00,421
17391,508.8,2,2011-06-29 09:58:00,164
17392,585.92,3,2011-02-06 12:48:00,307
17393,381.15,2,2010-10-25 11:10:00,411
17394,203.86999999999998,1,2011-05-04 13:22:00,219
17395,97.5,1,2010-07-19 15:34:00,508
17396,8409.6,14,2011-10-31 14:12:00,39
17397,1198.28,3,2011-11-17 14:08:00,22
17398,653.38,3,2011-08-17 09:48:00,115
17400,4623.28,8,2011-08-05 15:38:00,126
17401,114.85,1,2010-06-16 16:54:00,541
17402,4635.5599999999995,23,2011-12-05 10:15:00,5
17403,382.87,2,2011-11-03 15:18:00,36
17404,47781.12,23,2011-12-05 16:26:00,4
17405,1031.41,3,2011-12-08 17:12:00,1
17406,4186.95,13,2011-01-10 15:07:00,333
17407,552.9,1,2010-10-24 11:57:00,412
17408,316.09000000000003,3,2011-06-29 12:53:00,163
17409,7793.51,10,2011-06-08 10:36:00,185
17410,1214.72,5,2011-11-23 15:46:00,16
17411,1425.38,5,2011-11-27 14:25:00,12
17412,4220.22,16,2011-12-07 11:36:00,3
17413,560.14,2,2010-10-31 12:33:00,405
17414,2249.52,6,2011-10-27 12:13:00,44
17415,507.84,1,2011-09-21 12:50:00,80
17416,17298.45,22,2011-11-10 12:47:00,30
17417,164.18,1,2010-06-09 10:00:00,549
17418,670.0600000000001,3,2011-10-28 13:00:00,42
17419,6126.25,18,2011-11-28 13:47:00,11
17420,953.58,6,2011-10-20 14:52:00,50
17421,1059.41,3,2010-11-18 16:57:00,386
17422,3594.76,11,2011-11-23 13:27:00,16
17423,1118.95,3,2011-10-24 13:36:00,46
17425,759.17,2,2011-11-20 15:30:00,19
17426,8077.77,13,2011-12-01 18:07:00,8
17427,100.8,1,2011-09-29 11:29:00,72
17428,31466.760000000002,45,2011-12-09 09:45:00,1
17429,1357.46,5,2011-08-03 13:22:00,128
17430,622.57,4,2011-11-07 09:24:00,33
17431,403.3,1,2011-01-30 14:36:00,313
17432,1728.99,9,2011-11-21 17:33:00,18
17433,569.96,2,2011-09-12 14:24:00,88
17434,2373.82,7,2011-12-07 13:16:00,2
17435,331.35,1,2010-10-24 13:55:00,411
17436,534.06,5,2011-12-08 12:30:00,2
17437,369.68,1,2010-06-28 11:11:00,530
17438,1422.77,5,2011-03-31 10:26:00,254
17439,325.74,1,2010-02-22 12:48:00,656
17440,323.58,4,2011-07-06 11:54:00,157
17441,293.35,1,2009-12-07 13:32:00,732
17442,4620.3,15,2011-11-03 09:17:00,37
17443,534.24,1,2011-05-04 10:47:00,220
17444,2940.04,3,2011-07-15 12:05:00,148
17446,120.9,2,2011-06-16 10:42:00,177
17447,541.53,2,2011-10-30 14:18:00,40
17448,14523.67,46,2010-07-30 14:07:00,497
17449,4868.15,13,2011-12-07 16:56:00,2
17450,244784.25,51,2011-12-01 13:29:00,8
17451,1721.4,7,2011-12-08 15:02:00,1
17453,486.71999999999997,2,2011-11-22 09:42:00,18
17454,1547.94,10,2011-05-31 13:58:00,192
17455,131.7,1,2011-05-20 12:31:00,204
17456,975.5600000000001,2,2010-12-09 15:23:00,365
17457,5984.8099999999995,14,2011-08-05 12:48:00,127
17458,529.58,2,2011-11-24 13:01:00,15
17459,657.3,2,2011-10-27 13:25:00,43
17460,2157.9700000000003,16,2011-09-06 15:04:00,94
17461,735.82,3,2011-11-17 10:21:00,23
17462,675.69,2,2011-10-10 13:56:00,60
17463,2535.26,7,2011-11-23 13:40:00,16
17464,907.14,3,2011-07-04 13:19:00,158
17465,2542.79,7,2010-10-10 11:56:00,426
17466,763.28,2,2011-11-29 13:15:00,10
17467,102.6,1,2010-11-09 12:58:00,395
17468,194.8,3,2011-11-29 15:33:00,10
17469,5051.25,17,2011-11-23 13:15:00,16
17470,2626.47,11,2011-10-26 12:42:00,45
17471,321.65000000000003,1,2010-08-22 11:53:00,475
17472,922.35,4,2011-06-01 14:57:00,191
17473,607.0,2,2010-10-27 11:45:00,409
17474,1047.0,1,2010-04-19 10:43:00,600
17475,194.37,1,2011-09-21 14:55:00,79
17476,489.86,2,2010-11-09 10:21:00,396
17477,1144.3,2,2010-04-06 10:06:00,613
17478,1272.8,2,2010-10-27 15:01:00,408
17479,389.26000000000005,1,2010-03-17 09:26:00,633
17480,882.23,2,2011-09-23 11:39:00,78
17481,1255.59,4,2011-12-06 12:28:00,4
17482,775.64,2,2010-08-09 15:33:00,487
17483,591.73,4,2011-10-05 13:10:00,65
17484,209.57,2,2010-05-12 15:41:00,576
17486,396.87,1,2011-03-23 14:00:00,261
17487,160.55,1,2009-12-11 15:06:00,728
17488,336.5,1,2010-03-08 14:07:00,641
17489,376.64,2,2011-10-12 08:56:00,59
17490,2750.5,9,2011-12-09 09:08:00,1
17491,5653.67,17,2011-12-08 16:18:00,1
17492,1122.42,3,2011-04-05 15:21:00,248
17493,100.91000000000001,1,2010-11-19 16:57:00,385
17494,54.699999999999996,1,2010-07-26 10:06:00,502
17495,806.72,3,2011-12-02 12:08:00,8
17496,1412.89,4,2010-12-16 08:39:00,359
17497,287.25,2,2010-11-14 14:17:00,390
17498,272.22,1,2011-09-25 12:25:00,76
17499,1341.39,2,2011-02-23 09:14:00,290
17500,1138.0,3,2011-11-22 14:25:00,17
17501,288.6,2,2011-05-03 09:47:00,221
17502,689.1,4,2011-11-30 13:13:00,9
17503,558.96,2,2011-12-07 09:18:00,3
17504,9490.17,18,2011-05-17 12:59:00,206
17505,2435.48,5,2011-07-01 12:50:00,162
17506,302.2,1,2011-09-25 11:39:00,76
17507,605.58,2,2011-03-23 11:48:00,262
17508,4579.23,8,2011-03-04 08:10:00,281
17509,6083.64,8,2011-10-13 10:26:00,58
17510,514.56,2,2011-11-15 10:00:00,25
17511,172132.87,60,2011-12-07 10:12:00,3
17512,5467.820000000001,18,2011-11-11 12:11:00,29
17513,1158.8,3,2011-09-28 16:42:00,72
17514,522.0,2,2011-08-03 15:45:00,128
17515,1602.51,9,2011-11-08 14:04:00,31
17516,947.5,6,2011-11-24 16:51:00,15
17517,153.94,1,2011-02-04 11:48:00,309
17518,329.42,2,2010-10-10 12:40:00,426
17519,4774.17,15,2011-11-22 16:43:00,17
17520,546.81,1,2011-10-17 12:04:00,54
17521,1278.06,5,2011-11-10 11:22:00,30
17522,1070.71,5,2011-12-08 12:31:00,2
17523,652.74,4,2011-11-28 13:20:00,11
17524,539.14,3,2010-12-13 14:32:00,361
17525,1161.9,3,2010-12-15 12:05:00,360
17526,3939.24,12,2011-12-05 11:05:00,5
17527,939.37,4,2011-10-17 12:32:00,54
17528,3628.5,8,2011-12-08 13:27:00,1
17529,1240.25,2,2010-04-08 17:51:00,610
17530,2791.69,12,2011-12-08 18:42:00,1
17531,1266.82,3,2011-06-02 19:17:00,190
17532,65.34,1,2010-11-19 08:13:00,386
17533,34.8,1,2010-10-01 09:14:00,435
17534,1668.83,5,2011-10-17 12:47:00,54
17535,164.4,1,2011-03-04 15:20:00,280
17536,364.83,3,2011-06-15 13:23:00,177
17537,887.67,2,2011-11-10 10:56:00,30
17538,98.42,1,2011-11-14 12:12:00,26
17539,1176.84,4,2010-04-01 12:07:00,618
17540,1590.6000000000001,6,2011-11-15 11:56:00,25
17541,119.86,1,2010-07-18 11:36:00,510
17542,340.85,3,2011-03-15 11:45:00,270
17543,120.05,1,2010-06-08 12:41:00,550
17544,944.82,3,2010-11-14 15:08:00,390
17545,1409.8600000000001,6,2011-10-27 14:04:00,43
17547,727.85,2,2010-11-29 09:41:00,376
17548,731.26,4,2011-04-20 12:01:00,234
17549,148.86,2,2011-11-16 09:59:00,24
17550,2506.64,9,2011-05-26 14:09:00,197
17551,290.34,1,2010-12-15 14:12:00,359
17552,2786.77,12,2011-10-10 17:00:00,60
17553,3757.6,4,2011-08-02 10:00:00,130
17554,1952.45,5,2011-12-08 14:15:00,1
17555,1045.74,5,2011-11-20 12:22:00,20
17556,300.67,2,2011-05-18 10:48:00,206
17557,575.46,4,2011-11-25 12:57:00,14
17558,259.17,1,2010-11-11 14:36:00,393
17559,167.62,1,2010-07-15 12:02:00,513
17560,1895.8,8,2011-09-06 09:18:00,95
17561,703.02,4,2011-11-20 12:53:00,19
17562,1122.38,7,2011-11-25 14:21:00,14
17563,392.38,2,2010-05-10 14:54:00,578
17564,454.01,3,2011-11-15 13:27:00,24
17565,131.83,1,2010-05-02 11:54:00,587
17566,869.77,2,2011-12-01 19:54:00,8
17567,4838.08,9,2011-12-02 15:48:00,7
17568,374.45,1,2010-03-16 16:45:00,633
17569,344.14,1,2011-01-11 14:15:00,332
17570,100.0,1,2010-11-23 11:56:00,382
17571,1630.91,5,2011-10-20 15:57:00,50
17572,652.21,10,2011-09-29 17:53:00,71
17573,380.6,3,2011-11-10 13:01:00,29
17574,185.65,1,2011-04-11 09:47:00,243
17575,171.7,1,2010-02-10 13:48:00,667
17576,8711.95,41,2011-12-01 17:56:00,8
17577,348.75,2,2010-03-04 13:01:00,645
17578,1047.33,7,2011-05-05 18:38:00,218
17579,753.28,4,2011-12-05 12:28:00,5
17580,541.02,5,2011-04-01 12:41:00,253
17581,17951.17,43,2011-12-09 12:21:00,1
17582,1446.95,5,2011-04-17 13:18:00,236
17583,135.95,1,2010-05-28 14:24:00,560
17584,5309.42,6,2011-12-02 17:12:00,7
17585,2064.71,7,2011-08-22 13:30:00,109
17586,167.4,1,2010-03-30 13:12:00,619
17587,176.71,1,2010-03-21 14:16:00,628
17588,2939.55,7,2011-08-31 13:37:00,100
17589,13837.94,18,2011-10-10 16:58:00,60
17590,1468.02,3,2011-12-07 12:55:00,2
17591,2339.32,8,2011-09-27 13:42:00,73
17592,148.3,1,2009-12-01 10:49:00,739
17593,8092.32,11,2011-12-06 10:30:00,4
17594,2497.88,4,2011-09-15 16:34:00,85
17595,386.69,2,2011-11-27 16:08:00,12
17596,4491.46,13,2011-11-16 14:11:00,23
17597,3484.09,5,2011-05-10 11:54:00,214
17598,409.98,1,2010-11-23 17:43:00,381
17599,52.05,1,2010-08-19 12:50:00,478
17600,161.67000000000002,1,2011-11-22 09:43:00,18
17601,413.08,2,2011-04-14 18:02:00,239
17602,7354.43,14,2011-12-07 13:53:00,2
17603,1788.38,4,2011-09-22 14:18:00,78
17604,942.38,6,2011-05-06 13:43:00,217
17605,160.75,1,2010-04-28 14:45:00,590
17606,87.30000000000001,1,2009-12-02 13:32:00,737
17607,333.81,1,2010-11-28 13:11:00,376
17608,488.06,4,2011-11-06 13:06:00,33
17609,1887.8999999999999,11,2011-10-30 12:28:00,41
17610,1511.94,5,2010-06-17 16:34:00,540
17611,8337.53,28,2011-12-02 13:29:00,7
17612,5394.86,18,2011-10-17 14:59:00,53
17613,4544.55,14,2011-11-17 10:51:00,23
17614,386.32,1,2011-10-13 16:01:00,57
17615,721.8,6,2011-08-01 14:06:00,130
17616,734.4,4,2011-06-19 10:11:00,174
17617,385.19,1,2010-05-30 12:48:00,559
17618,4001.64,11,2011-12-04 11:50:00,6
17619,214.37,1,2011-01-31 14:18:00,312
17620,81.44,1,2011-10-11 12:08:00,60
17621,3175.12,6,2011-11-18 17:11:00,21
17622,1130.21,2,2010-04-21 12:36:00,598
17623,2365.77,7,2011-11-07 11:32:00,33
17624,1568.63,4,2011-11-25 10:52:00,15
17625,5978.9,8,2011-11-21 13:36:00,18
17626,254.0,1,2010-04-16 12:15:00,603
17627,296.36,1,2010-08-18 11:27:00,479
17628,75.75,1,2011-09-19 15:21:00,81
17629,2455.52,10,2011-12-04 10:56:00,6
17630,503.59999999999997,2,2011-06-23 11:58:00,170
17631,998.49,7,2011-12-08 09:47:00,2
17633,2057.39,7,2011-11-08 13:25:00,31
17634,2358.59,9,2011-11-03 13:09:00,36
17635,1265.58,3,2010-10-11 15:12:00,424
17636,285.56,1,2011-11-20 14:40:00,19
17637,547.0600000000001,2,2011-11-08 12:51:00,31
17638,842.4,2,2010-03-02 14:32:00,647
17639,615.17,6,2011-03-08 15:22:00,276
17640,3168.94,6,2011-09-14 09:13:00,87
17642,1824.49,5,2011-08-12 09:11:00,120
17643,439.7,2,2010-12-01 14:38:00,373
17644,6028.6,20,2011-12-08 13:43:00,1
17646,3898.79,12,2011-05-04 13:17:00,219
17647,331.65999999999997,3,2011-10-05 15:38:00,65
17648,2216.37,5,2011-10-10 09:41:00,61
17649,1578.89,3,2011-07-24 15:53:00,138
17650,166.08,1,2011-11-18 14:52:00,21
17651,5703.52,16,2011-11-28 10:29:00,12
17652,4867.72,12,2011-11-14 12:55:00,25
17653,1207.56,4,2011-11-03 12:46:00,37
17654,117.55,1,2011-03-07 13:17:00,277
17655,2976.38,9,2011-11-29 11:34:00,11
17656,1674.69,5,2011-09-27 13:04:00,73
17657,126.0,1,2010-10-05 14:52:00,430
17658,595.42,2,2011-11-14 12:07:00,26
17659,3586.9900000000002,14,2011-11-22 13:29:00,17
17660,342.22,2,2011-07-21 13:37:00,141
17662,412.92,2,2010-02-16 09:38:00,662
17663,5175.83,17,2011-11-14 08:56:00,26
17664,1166.23,4,2011-11-21 11:29:00,19
17665,563.1,1,2010-08-03 13:12:00,493
17666,2047.8,5,2011-12-06 09:06:00,4
17667,3950.7,9,2011-10-04 14:32:00,66
17668,347.75,2,2011-12-08 13:25:00,1
17669,6142.35,10,2011-10-28 08:53:00,43
17670,205.7,1,2011-04-26 09:12:00,228
17671,2009.16,5,2011-11-24 12:21:00,16
17672,5778.63,7,2011-10-20 14:18:00,50
17673,4173.88,13,2011-12-08 12:50:00,2
17674,551.04,2,2011-09-26 13:35:00,74
17675,37642.48,70,2011-12-08 18:03:00,1
17676,2448.64,10,2011-12-05 15:16:00,4
17677,35058.46,54,2011-12-08 09:56:00,2
17678,599.76,2,2011-03-21 11:52:00,264
17679,3577.61,7,2011-10-18 07:43:00,53
17680,497.45,3,2011-11-16 12:42:00,24
17681,731.2,5,2010-04-21 17:22:00,597
17682,4065.28,11,2011-11-29 15:59:00,10
17683,819.01,3,2010-11-19 10:11:00,386
17684,239.41,1,2011-10-27 11:10:00,44
17685,5454.95,12,2011-11-23 11:36:00,17
17686,8296.81,9,2011-12-02 15:39:00,7
17687,432.68,1,2010-10-15 12:30:00,421
17688,304.2,1,2010-11-11 10:41:00,394
17689,317.08,2,2010-11-16 13:22:00,388
17690,6963.8,20,2011-11-09 15:17:00,30
17691,637.5500000000001,4,2010-12-16 17:20:00,358
17692,2975.8,12,2011-08-04 14:01:00,127
17693,200.47,1,2011-07-25 15:48:00,137
17694,1695.97,3,2011-07-21 12:00:00,142
17695,1746.04,5,2011-07-31 10:40:00,132
17696,7679.59,27,2011-11-01 13:43:00,38
17697,338.95,1,2011-04-17 15:40:00,236
17698,154.95,1,2011-03-24 11:34:00,261
17699,442.0,2,2010-08-20 09:39:00,477
17700,6679.97,14,2011-11-23 11:51:00,17
17701,417.95,1,2011-04-01 12:25:00,253
17702,3144.04,6,2011-11-09 16:03:00,30
17703,1094.84,4,2011-11-04 15:51:00,35
17704,885.19,2,2011-06-24 09:40:00,169
17705,2083.9,11,2011-12-06 13:45:00,3
17706,20272.15,31,2011-12-05 13:34:00,4
17707,609.3000000000001,8,2011-06-07 15:03:00,185
17708,884.1800000000001,4,2011-06-05 10:12:00,188
17709,671.01,5,2011-06-23 11:55:00,170
17710,293.5,1,2010-10-12 07:49:00,424
17711,385.1,2,2011-11-29 11:40:00,11
17712,522.91,1,2011-10-26 12:28:00,45
17713,1198.09,4,2010-11-22 16:50:00,382
17714,1410.18,5,2011-01-23 10:32:00,321
17715,489.59999999999997,2,2011-05-23 12:32:00,201
17716,15956.97,24,2011-11-17 12:00:00,23
17717,376.92,1,2010-10-14 12:54:00,421
17718,439.18,2,2011-04-21 13:39:00,232
17719,5396.04,15,2011-11-02 10:36:00,38
